id	start	end	attribution	p-value	annotation
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_1	1062	1080	1.0280901032301115	0.004532722179774629	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_1	1084	1098	0.47530962647901687	0.03885918003564437	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_10	967	983	0.6436341491260578	0.026330532212879065	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_10	1064	1080	0.8851510365510835	0.009995568467181415	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_2	967	983	0.6824171596756405	0.020932009167297316	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_2	1045	1060	-0.09979297122811381	0.001288659793816982	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_2	1062	1080	1.000479791856255	0.005092946269410592	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	968	983	0.5433359038988603	0.026225514566964758	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	992	1006	0.6054274215131814	0.0467023172905463	ZNF524_C2H2_2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	1063	1080	0.9460277113778313	0.0060921902524941896	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_4	968	983	0.616089240071412	0.024385999801129987	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_4	1047	1061	-0.06173731592269771	0.018162239770278976	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_4	1063	1081	0.9462068998166164	0.008218910811402913	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_5	968	984	0.6557364124396294	0.025949086611847028	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_5	1063	1081	1.016737226145547	0.006926322464208878	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_6	967	983	0.5260344600313315	0.036592818945753836	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_6	1063	1080	0.9248400106268213	0.007462321393617133	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_7	968	983	0.5568941340343745	0.034173669467780776	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_7	1063	1080	0.9147761926357132	0.006189718603953898	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_8	1062	1081	0.9383346186794481	0.009922628617366702	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_9	1063	1080	0.9001369507022163	0.008277816446252806	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_1	1140	1154	0.6204491882513977	0.025821237585937462	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_10	1049	1064	-0.07930651738434834	0.014715240216353398	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_10	1156	1170	-0.07932706441315562	0.018018664752332048	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_2	1047	1061	-0.09133645661610632	0.03338119167264875	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_2	1140	1154	0.6330323043046762	0.028036669213133636	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_3	1047	1063	-0.11644716108173137	0.0037329504666173685	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_3	1140	1155	0.641007384059946	0.022205245734651546	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_4	1047	1062	-0.08102015428010367	0.011055276381908063	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_5	1140	1154	0.6104146204887032	0.04056531703589894	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_6	1140	1154	0.555136048405233	0.03934300993123896	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_7	1048	1062	-0.08049946645364289	0.026758641600972743	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_8	1048	1064	-0.08984596857267337	0.027744087325654365	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_8	1137	1154	0.6848507291172141	0.04828113063406547	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_9	1048	1064	-0.09034840821046741	0.009681188449339961	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-7.64_9	1140	1154	0.6360302674329823	0.03455564043798709	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51398819-51399745_Ledidi_run-1_target-10.88_1	968	984	0.5287804291753533	0.03272217978099712	HNF6_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-1_target-10.88_1	1064	1079	0.7467410064657969	0.016026929260453238	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-1_target-10.88_1	1085	1102	0.8797929358369503	0.005333724799372441	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-1_target-10.88_10	968	984	0.46560696389366696	0.04728800611152928	HNF6_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-1_target-10.88_10	1064	1078	0.6849754786654316	0.028210409967849293	ELK1_HUMAN.H11MO.0.B
