id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1015_flanks-6_1	999	1032	1.358097417935496	0.00929530883577776	0.22717526335945964	0.8002744177849167	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1015_flanks-6_1	1027	1046	0.4616258503324018	0.04593563601511153	0.0772183002028053	0.17327426424596726	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1015_flanks-6_1	1070	1091	0.5384779609820214	0.03362912420118035	0.09007370972349911	0.05193142304160481	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1015_flanks-6_1	999	1032	1.2046007173991977	0.02444315285071774	0.2045357033035846	0.6467777172486183	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1015_flanks-6_1	1025	1046	0.46227433183170574	0.042823884461346266	0.07849207145130624	0.17392274574527122	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1015_flanks-6_1	1053	1067	0.20114943806784513	0.031164015778055644	0.03415425641880407	0.20114943806784513	addition	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1015_flanks-6_1	1070	1090	0.5278885071253661	0.022916274009147163	0.08963305891423005	0.04134196918494948	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1015_flanks-6_1	999	1032	1.3853927158218404	0.017077178974911005	0.2262191473210549	0.827569715671261	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1015_flanks-6_1	1024	1038	0.3598076227688112	0.047123078320821646	0.05875256358201003	0.3598076227688112	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1015_flanks-6_1	1028	1045	0.3660148162016448	0.02816432328550784	0.05976612889789195	0.07766323011521026	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1015_flanks-6_1	1070	1091	0.5646599273828814	0.006420267062270785	0.09220265549263287	0.07811338944246482	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1015_flanks-6_1	999	1032	1.2898701784539026	0.03449414457578682	0.22130411604691033	0.7320471783033232	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1015_flanks-6_1	1025	1040	0.28968351665248626	0.03852156042532079	0.04970124564239625	0.0013319305660517422	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1015_flanks-6_1	1070	1090	0.5339664800455932	0.01782336614646119	0.09161308001306995	0.04741994210517664	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1015_flanks-6_1	999	1032	1.3813700816909649	0.039420813313952724	0.23171085285931894	0.8235470815403855	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1015_flanks-6_1	1023	1045	0.6635858530258167	0.04834140670493945	0.11130981189470217	0.3752342669393822	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1015_flanks-6_1	1070	1090	0.5465300505318185	0.01401716695651592	0.09167488553607252	0.05998351259140189	increase	FOXA2_HUMAN.H11MO.0.A
