id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1011	1032	0.5064930018475088	0.01963558692440778	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1028	1044	0.3252518073442747	0.03758820318001059	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1090	0.42573458508263484	0.013338405763965862	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1015_flanks-9_1	986	1000	0.19195897782096144	0.04818444763220128	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1015_flanks-9_1	999	1032	1.2665873859006493	0.04582889752073053	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1015_flanks-9_1	1025	1039	0.29068603680082705	0.032717730139799235	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1015_flanks-9_1	1070	1090	0.5021606701196317	0.022139454771130638	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1015_flanks-9_1	999	1032	1.2844964602074385	0.028084958254427295	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1015_flanks-9_1	1026	1045	0.41968045067504467	0.03177677559604316	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1015_flanks-9_1	1053	1067	0.19641204357281294	0.021487216069255993	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1015_flanks-9_1	1071	1090	0.46291744070749985	0.011947532050843784	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1015_flanks-9_1	999	1032	1.2914971192253966	0.03122381468512383	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1015_flanks-9_1	1026	1042	0.3149168897546193	0.04608562491060536	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1015_flanks-9_1	1070	1090	0.5021976935966577	0.02742804511434167	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1015_flanks-9_1	1000	1032	1.196687953034541	0.045319210536383915	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1015_flanks-9_1	1024	1045	0.5232818939827868	0.039573292243472585	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1015_flanks-9_1	1053	1067	0.18176762270909674	0.026002451131527046	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1015_flanks-9_1	1065	1079	0.3234680602085884	0.0466028412660625	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1015_flanks-9_1	1070	1091	0.5661174228617805	0.028756377203793957	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1015_flanks-9_1	1000	1032	1.2600581280395704	0.034076824738287936	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1015_flanks-9_1	1025	1046	0.46667445565927257	0.04845255120070537	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1015_flanks-9_1	1053	1067	0.20502282325763543	0.02892658373241666	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1015_flanks-9_1	1070	1091	0.5025502452522712	0.04002665832215719	FOXA2_HUMAN.H11MO.0.A
