id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-984_flanks-5_1	980	1000	0.5205649195866342	0.02621455749542064	0.08647745379082787	0.5205649195866342	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-984_flanks-5_1	1011	1032	0.7201787677918322	0.00451168445675764	0.11963776998708957	0.3505740641131304	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-984_flanks-5_1	1025	1042	0.3734958674198592	0.03826569237076921	0.06204600118178101	0.3734958674198592	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-984_flanks-5_1	1070	1090	0.48274859810311255	0.029792215390519083	0.08019531861309219	0.021856426999179446	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-984_flanks-5_1	980	1001	0.5895012042753172	0.04782463243019325	0.1000569913030811	0.5895012042753172	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-984_flanks-5_1	1010	1032	0.6677619338725139	0.034204404187227894	0.1133403113097055	0.29815723019381213	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-984_flanks-5_1	1031	1045	0.3297037287240787	0.03916976542679246	0.05596114626787342	0.3297037287240787	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-984_flanks-5_1	1070	1090	0.46290667039065525	0.042958698389886196	0.07856989664737712	0.002014499286722149	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-984_flanks-5_1	973	1003	1.6004159623822185	0.028209269827574816	0.2287559001647401	1.6004159623822185	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-984_flanks-5_1	1000	1015	0.33176970279453966	0.03359802332897391	0.04742159463167601	0.33176970279453966	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-984_flanks-5_1	1010	1032	0.7666233361242745	0.03339795817012011	0.10957751951021966	0.3970186324455727	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-984_flanks-5_1	1025	1045	0.462689061146484	0.02449269707761437	0.0661345894859705	0.462689061146484	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-984_flanks-5_1	1070	1090	0.4721796752003642	0.042958698389886196	0.06749113304217191	0.011287504096431089	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-984_flanks-5_1	975	990	0.3521214558598932	0.03544561413864905	0.06017474479790524	0.3521214558598932	addition	NDF2_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-984_flanks-5_1	980	997	0.5237686483588486	0.010439995785577104	0.08950787923777682	0.5237686483588486	addition	NDF2_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-984_flanks-5_1	1010	1032	0.7152747483074368	0.04624363979053319	0.12223474236943922	0.34567004462873496	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-984_flanks-5_1	1024	1038	0.3753685147987189	0.04174468239680394	0.06414748152174267	0.3753685147987189	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-984_flanks-5_1	1028	1045	0.41907785307839185	0.02769854367348517	0.07161705837510877	0.41907785307839185	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-984_flanks-5_1	1070	1090	0.4436032070723215	0.016389673077830524	0.07580824551552039	-0.01728896403161162	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-984_flanks-5_1	974	1003	1.333401395098418	0.009628811913602717	0.2038622989799783	1.333401395098418	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-984_flanks-5_1	1001	1015	0.2873189434213119	0.048361056518104614	0.04392788290284012	0.2873189434213119	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-984_flanks-5_1	1010	1032	0.6492777305495829	0.03379910093370018	0.0992673708853973	0.27967302687088114	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-984_flanks-5_1	1028	1045	0.44742548051489406	0.026376008418128552	0.06840639841482643	0.44742548051489406	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-984_flanks-5_1	1070	1090	0.5037149022206311	0.041029450061221405	0.07701242729657817	0.04282273111669799	increase	FOXA2_HUMAN.H11MO.0.A
