id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_1	999	1032	1.5527370636399125	0.023680917215651815	0.257398747092392	1.5527370636399125	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_1	1011	1032				-0.5518884962444307	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_1	1025	1046	0.5738582849351868	0.03765738029515095	0.09512905115090416	0.5738582849351868	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_1	1071	1090	0.47302008028554754	0.018678399811364512	0.07841300299074856	0.03521677844186599	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_2	1003	1032	1.3943531226188934	0.007498977030532976	0.22704486179511355	1.3943531226188934	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_2	1011	1032				-0.5518884962444307	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_2	1028	1046	0.48598365497541995	0.02141912931242802	0.07913353510575288	0.48598365497541995	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_2	1070	1090	0.5391085862789242	0.03107165029219091	0.08778395693220134	0.10130528443524267	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_3	999	1026	1.2304158160982461	0.028561736991535563	0.2086531942204553	1.2304158160982461	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_3	1011	1032				-0.5518884962444307	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_3	1017	1031	0.3329837926517514	0.048958640282526056	0.05646719674065211	0.3329837926517514	addition	NDF2_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_3	1028	1045	0.4278781732125505	0.02782543016313625	0.07255933027675193	0.4278781732125505	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_3	1071	1090	0.4771153358922311	0.02107706824885131	0.08090893951702136	0.03931203404854955	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_4	1000	1033	1.3622770205628902	0.003682975568531068	0.22891057708443932	1.3622770205628902	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_4	1011	1032				-0.5518884962444307	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_4	1025	1045	0.5031570900521842	0.0206268191292668	0.08454813382991763	0.5031570900521842	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_4	1070	1090	0.4941790348756796	0.04078644805039298	0.08303950396937691	0.056375733031998054	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_5	1003	1032	1.2033808968935846	0.04276911021167003	0.20559942682664342	1.2033808968935846	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_5	1011	1032				-0.5518884962444307	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_5	1023	1046	0.7199947887988163	0.047958474481424734	0.12301218697864805	0.7199947887988163	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-4_5	1071	1090	0.48013069663960795	0.022350486055169237	0.08203104792988065	0.0423273947959264	increase	FOXA2_HUMAN.H11MO.0.A
