id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1013	1031	0.4215534797591964	0.009738882207630035	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1028	1045	0.4141400220280661	0.04384694791372644	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1006_flanks-10_1	981	1000	0.7461015763409853	0.015881036697312306	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1006_flanks-10_1	990	1018	1.6078188398252382	0.04703691142453601	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1006_flanks-10_1	1009	1032	1.0438634311777828	0.03697559121518137	HNF6_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1006_flanks-10_1	1024	1045	0.5805615742247627	0.04962762483029693	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1006_flanks-10_1	1070	1090	0.578596221217091	0.03265737525353474	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1006_flanks-10_1	982	1017	1.834960174277074	0.007003106395867288	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1006_flanks-10_1	1011	1032	0.7095740070160987	0.026391414546998004	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1006_flanks-10_1	1031	1045	0.3529863779724982	0.03697559121518137	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1006_flanks-10_1	1071	1090	0.5345510931905344	0.014301289709876258	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1006_flanks-10_1	982	1001	0.5253734447853401	0.00999058284282476	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1006_flanks-10_1	994	1017	0.9093030486636402	0.04197893606330001	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1006_flanks-10_1	1011	1032	0.669081553495193	0.04831705286013455	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1006_flanks-10_1	1029	1045	0.4574688605415782	0.041070547957211746	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1006_flanks-10_1	1071	1089	0.4722605348013249	0.035955158536784104	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1006_flanks-10_1	982	1001	0.44104484720773884	0.02996855817339639	TAL1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1006_flanks-10_1	995	1018	1.0260581595259675	0.014750487000652483	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1006_flanks-10_1	1010	1032	0.9530018441249115	0.03952067171068532	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1006_flanks-10_1	1030	1045	0.40935882635390297	0.040622571946158544	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1006_flanks-10_1	1071	1090	0.49136573763443003	0.023484127877155026	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1006_flanks-10_1	982	1001	0.45557233179792833	0.010445907396900551	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1006_flanks-10_1	997	1032	1.7689379196425787	6.85624434661372e-05	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1006_flanks-10_1	1024	1040	0.5067046140150733	0.031738138808818074	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1006_flanks-10_1	1070	1089	0.47205140879621776	0.044085409721595616	FOXA2_HUMAN.H11MO.0.A
