id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1012	1032	0.5085260155880245	0.043431471364423754	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1086	0.3615461192974829	0.03976850456914218	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_1	975	1002	1.3457284968619152	0.023223902835568792	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_1	1012	1032	0.6192589012945664	0.0271071305724445	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_1	1029	1045	0.42339682816459745	0.04939133678222179	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_1	1071	1089	0.47882920091241665	0.04113893517290408	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_2	974	1002	1.3579674411482072	0.004817588142052418	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_2	1011	1032	0.6682538385902181	0.03666579742493832	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_2	1028	1042	0.31246722468814037	0.04939133678222179	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_2	1072	1086	0.3498083648131689	0.04170042746592333	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_3	975	1002	1.253819561541671	0.04141873508103762	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_3	1012	1032	0.6348911812094282	0.01820902157652353	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_3	1025	1040	0.42322950369468515	0.0443236626718058	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_3	1031	1045	0.4076127144210091	0.03473729491425929	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_3	1071	1089	0.46953725344383646	0.0443236626718058	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_4	974	1002	1.3722305243418835	0.016050522983388934	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_4	1011	1032	0.6211280732185613	0.026040314928402766	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_4	1028	1042	0.37183135988928906	0.04141873508103762	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_4	1071	1089	0.45374750089109606	0.0443236626718058	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_5	974	1002	1.3017226021548878	0.029175028086636117	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_5	1012	1032	0.6061717370298807	0.023066924806394398	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-4_5	1072	1089	0.38007223608610774	0.04003889387881806	FOXA2_HUMAN.H11MO.0.A
