id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	988	1002	0.19079647292390664	0.04107938192159369	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51382751-51383709_ref_sequence	1011	1032	0.5343064909539145	0.007339949943429833	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1025	1046	0.39335289656057726	0.020799756612269946	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1064	1080	0.3781437224475446	0.03263723917670845	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1070	1090	0.46551508684155674	0.003241278849091433	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-4_1	1000	1016	0.18936474918484925	0.03478044646159085	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-4_1	1011	1032	0.486999470681252	0.015711309398427572	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-4_1	1025	1042	0.264902866577051	0.015250794749268815	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-4_1	1064	1080	0.3578265294140961	0.042585400171799084	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-4_1	1070	1091	0.4735744301483651	0.029621072045767183	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-4_1	1000	1014	0.17524916105670363	0.047427523948050235	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-4_1	1010	1032	0.5238550727002205	0.029782615267607473	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-4_1	1025	1042	0.2685176301431994	0.01328292263858006	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-4_1	1065	1079	0.2760694902606591	0.0496659341021593	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-4_1	1070	1091	0.5148427364823456	0.019294736792351486	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-4_1	986	1000	0.12680620668032327	0.0450583095845741	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-4_1	1010	1032	0.5600858796352666	0.029782615267607473	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-4_1	1024	1038	0.25649642377972603	0.03881078377709159	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-4_1	1028	1045	0.3214808437191181	0.0178870598602049	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-4_1	1064	1080	0.3637560047801267	0.03762078069909873	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-4_1	1070	1091	0.5157683291515176	0.011332706339875216	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-4_1	986	1000	0.11904527341737574	0.0374255443755237	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-4_1	1011	1032	0.5202363831878931	0.0038478710493719138	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-4_1	1025	1045	0.3332122126095787	0.030933060946443262	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-4_1	1064	1080	0.411173001016244	0.018633208615065927	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-4_1	1070	1091	0.5664713676978101	0.014194009898861742	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-4_1	1000	1016	0.23953209646940024	0.04003380810076772	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-4_1	1007	1032	0.6863829938369257	0.019885067936640372	CEBPB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-4_1	1028	1043	0.23984606710960377	0.033339492130684906	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-4_1	1053	1067	0.13007524317877373	0.031776074975607055	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-4_1	1065	1080	0.3667923024608468	0.048035493778787415	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-4_1	1070	1090	0.490536266004151	0.01126307067296809	FOXA2_HUMAN.H11MO.0.A
