id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1011	1032	0.5331004566692324	0.0499968672555809	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1070	1089	0.4662012995885456	0.048779883078232056	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-6_1	1012	1047	1.9915900558133606	0.000584841202539652	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-6_1	1066	1080	0.3980942370297913	0.04670917083150251	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-6_1	1070	1090	0.6249548883137344	0.00748633647003052	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-6_1	1010	1032	0.8050523427311014	0.014719651221954358	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-6_1	1023	1047	0.8673967075919569	0.03204009768319582	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-6_1	1065	1079	0.3598487205387766	0.03390827684950212	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-6_1	1070	1090	0.5374280636923301	0.027524862766696617	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-6_1	1011	1032	0.7662396754031015	0.04360830333946984	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-6_1	1022	1048	1.0894250442500275	0.049081866134037866	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-6_1	1053	1067	0.16481662315871115	0.03455441205977749	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-6_1	1065	1079	0.3559453169436293	0.035212788053444924	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-6_1	1070	1090	0.5088759721688447	0.04938529299653339	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-6_1	1009	1032	0.9139068469700249	0.03327402412442232	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-6_1	1023	1047	0.8356696492776322	0.03369551776356617	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-6_1	1070	1090	0.4874219694472137	0.024533621050951304	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-6_1	1010	1032	0.9104304345732293	0.017024018702696965	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-6_1	1022	1047	0.9804304037452306	0.041211827536905235	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-6_1	1059	1074	0.3523944571446038	0.042261202683853125	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-6_1	1070	1089	0.5041544740975796	0.018494916617313967	FOXA2_HUMAN.H11MO.0.A
