id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1013	1031	0.4882700849229148	0.034320493055236434	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1072	1086	0.3618169849518855	0.045208376509675394	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-984_flanks-10_1	973	1000	2.1506061049074523	0.015316665083937512	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-984_flanks-10_1	1015	1031	0.46563578634121283	0.024365531387032537	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-984_flanks-10_1	982	999	0.5067636936042075	0.04685294017409487	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-984_flanks-10_1	1012	1031	0.6511063472506875	0.0301169961757935	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-984_flanks-10_1	1072	1086	0.4194538943361379	0.04547269020124554	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-984_flanks-10_1	974	1003	1.959370569026268	0.014122551554070743	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-984_flanks-10_1	1011	1032	0.8318620178141032	0.034119247355244554	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-984_flanks-10_1	1072	1086	0.398808342542635	0.04735989166326282	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-984_flanks-10_1	974	1003	2.4605434722853565	0.03597025625714792	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-984_flanks-10_1	1012	1031	0.6017812168171335	0.04547269020124554	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-984_flanks-10_1	1072	1086	0.4024313414085121	0.0441646554858952	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-984_flanks-10_1	974	1002	1.9497763603384686	0.007790121546800274	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-984_flanks-10_1	1013	1027	0.4044221767014604	0.0194806558936266	FOXA2_HUMAN.H11MO.0.A
