id	start	end	attribution	p-value	annotation
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	941	958	0.6878462121452401	0.03250706182686147	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	958	974	0.68249523738196	0.029138532650564986	MAFB_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	1007	1031	1.792100949192593	0.02868602452265967	NDF2_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	1026	1041	0.49829801994704814	0.039244120179454556	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-100_target-5.87_1	938	955	-0.12429678806384534	0.006675135121671172	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-100_target-5.87_1	1089	1103	-0.05392030042260276	0.022337244654390798	CTCFL_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-6.42_1	970	986	-0.06338398673685425	0.009943039872089221	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-7.64_1	1013	1030	0.8506875147911545	0.010241537136902124	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	957	973	0.6974722919820403	0.020332019153789793	JUN+JUNB_MA1133.1
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	997	1016	1.034921174980933	0.008247609552726742	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	1013	1030	0.9763720221700933	0.005557396307116158	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-6.42_1	970	984	-0.041035543081650874	0.013474326283688054	HNF4G_MA0484.1
ISL1_chr5:51392398-51392614_ISM_run-10_target-6.42_1	1015	1029	0.5318749082484778	0.04024108397154236	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-7.64_1	971	987	-0.05622386990735362	0.009318477066053155	FOXA2_HUMAN.H11MO.0.A
