id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1011	1031	0.5135811952642985	0.02916937808006973	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1089	0.40714504067399004	0.016918453884966714	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-8_1	1012	1032	0.5462267721525507	0.013694027703789063	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-8_1	1028	1045	0.40187839443359197	0.042895182982259604	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-8_1	1063	1080	0.6134583717989461	0.04332905269703997	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-8_1	1070	1099	1.389999924756237	0.006724182211085929	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-8_1	1011	1032	0.5715268224279744	0.03778805718195765	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-8_1	1029	1043	0.35757754060522884	0.04420836162991432	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-8_1	1043	1057	0.2863188100013907	0.04078304641963965	ARNTL_bHLH_1
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-8_1	1053	1068	0.34866499977706145	0.016438395917650627	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-8_1	1061	1075	0.43829821501157795	0.03106030124963008	CTCFL_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-8_1	1066	1099	1.4254882786985934	0.019045266143260214	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-8_1	1011	1031	0.5311877750559002	0.03392537403357104	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-8_1	1025	1045	0.47260044702333814	0.03271850748762669	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-8_1	1043	1057	0.26984424755273895	0.038566828691058194	ARNTL_bHLH_1
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-8_1	1053	1067	0.24568452561176835	0.03323103531582062	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-8_1	1059	1075	0.46541645820037747	0.025555683891986286	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-8_1	1065	1079	0.4652875583079701	0.030737740543728694	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-8_1	1070	1099	1.2908249163510348	0.031222697866320117	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-8_1	1011	1032	0.5210599304957891	0.043111644125142005	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-8_1	1026	1045	0.429561076084259	0.016918453884966714	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-8_1	1065	1085	0.8031575117713188	0.049569471054050226	CTCFL_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-8_1	1075	1101	1.2358504477897012	0.028114026959946088	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-8_1	1011	1032	0.6758304670540213	0.01038193895085014	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-8_1	1026	1045	0.43279052732160295	0.03683443898200811	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-8_1	1066	1101	1.7471273755177967	0.0029712418346330917	RFX6_MOUSE.H11MO.0.C
