id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_1	1003	1032	1.8809453732351895	0.009120513353096469	0.2852117874237679	1.8809453732351895	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_1	1011	1031				-0.5290935101067139	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_1	1025	1039	0.43142507683964704	0.0399723615037373	0.06541791115030246	0.43142507683964704	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_1	1071	1089	0.48147660475913945	0.02095893633207903	0.0730073318449906	0.006656705443493616	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_2	1002	1027	1.5574562700661352	0.003444768064332204	0.23614067372896433	1.5574562700661352	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_2	1011	1031				-0.5290935101067139	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_2	1028	1046	0.5553250384166404	0.038085216792413064	0.08419808069776495	0.5553250384166404	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_2	1071	1089	0.3831446217057879	0.0464902027144244	0.058092179436532096	-0.09167527760985794	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_3	1003	1032	1.3048487822563466	0.02933040792961952	0.21680958491885458	1.3048487822563466	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_3	1011	1031				-0.5290935101067139	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_3	1025	1040	0.4076983984241678	0.03891630343124788	0.06774188836010286	0.4076983984241678	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_3	1071	1090	0.4957420509350938	0.02637221569370567	0.08237094577672208	0.020922151619447993	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_4	1004	1032	1.1487884836508873	0.022892015715610933	0.19228336968456558	1.1487884836508873	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_4	1011	1031				-0.5290935101067139	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_4	1025	1040	0.41878744263525447	0.04508496914738918	0.07009633348305741	0.41878744263525447	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_4	1071	1090	0.4979185473514711	0.02456819509405883	0.08334123946726496	0.023098648035825287	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_5	1002	1016	0.4489537106455329	0.04462333681161847	0.07877794986733398	0.4489537106455329	addition	ARNTL_bHLH_1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_5	1006	1032	1.1094714639245642	0.048659265454417996	0.19467906221025597	1.1094714639245642	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_5	1011	1031				-0.5290935101067139	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_5	1028	1042	0.3764476084790367	0.04018590097402587	0.06605529729512305	0.3764476084790367	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-7_5	1070	1089	0.46003100058190616	0.04915231942361579	0.08072168297518333	-0.014788898733739675	decrease	FOXA2_HUMAN.H11MO.0.A
