id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1015_flanks-6_1	999	1014	0.5057288080764293	0.044010390716954895	0.08144736010072202	0.5057288080764293	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1015_flanks-6_1	1004	1033	1.6141878388099842	0.013980162896582717	0.25996410739942294	1.6141878388099842	addition	MAFB_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1015_flanks-6_1	1012	1031				-0.44959087073745446	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1015_flanks-6_1	1025	1039	0.3503354395871745	0.04286763247774429	0.05642133935899713	0.3503354395871745	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1015_flanks-6_1	1070	1090	0.5553944533662523	0.03432721822731859	0.08944598630503271	0.13928835463072486	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1015_flanks-6_1	1004	1032	1.4597796445340712	0.01833497059247551	0.2365249101443048	1.4597796445340712	addition	MAFB_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1015_flanks-6_1	1012	1031				-0.44959087073745446	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1015_flanks-6_1	1025	1045	0.5449852986970254	0.03626662683378364	0.08830277863302023	0.5449852986970254	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1015_flanks-6_1	1071	1090	0.4964702024106602	0.02495201502339743	0.08044198345565125	0.0803641036751328	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1015_flanks-6_1	1003	1032	1.3905173505682116	0.04517266382075298	0.23190373639292536	1.3905173505682116	addition	MAFB_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1015_flanks-6_1	1012	1031				-0.44959087073745446	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1015_flanks-6_1	1070	1089	0.5096167852366036	0.027003957849077463	0.08499141458150541	0.09351068650107619	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1015_flanks-6_1	999	1033	1.6199648544136604	0.02137746389222649	0.2600866837028649	1.6199648544136604	addition	MAFB_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1015_flanks-6_1	1012	1031				-0.44959087073745446	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1015_flanks-6_1	1028	1043	0.3789178450705255	0.02581295975235251	0.060835570260503735	0.3789178450705255	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1015_flanks-6_1	1053	1067	0.2030302079428008	0.03339215077975969	0.032596666113758895	0.2030302079428008	addition	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1015_flanks-6_1	1071	1090	0.5339607256956818	0.011133200910500199	0.08572783168436739	0.11785462696015436	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1015_flanks-6_1	999	1033	1.6710546339979298	0.04852732711845224	0.26514884937450944	1.6710546339979298	addition	MAFB_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1015_flanks-6_1	1012	1031				-0.44959087073745446	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1015_flanks-6_1	1028	1045	0.42004368820403215	0.044473000449470876	0.06664898821881506	0.42004368820403215	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1015_flanks-6_1	1070	1089	0.47219209949049734	0.0347077074135623	0.0749234581062742	0.056086000754969945	increase	FOXA2_HUMAN.H11MO.0.A
