id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_1	1045	1063	0.9401504640618119	0.0007184211638474602	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_1	1066	1082	0.4722140738660703	0.03996097229881468	JUN+JUNB_MA1133.1
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_10	1045	1063	0.9145975182353643	0.007289254780897592	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_10	1066	1082	0.5411256546868666	0.03198574640478358	JUN+JUNB_MA1133.1
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_2	1045	1062	0.8805709526837129	0.0056205891053592305	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_3	1045	1062	0.8714519562998997	0.008446959951980415	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_4	1045	1062	0.8477806927028227	0.0032962853399872705	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_5	1045	1062	0.8539246309007089	0.006431695394910286	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_6	1045	1062	0.8624691516888632	0.004930966469432363	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_6	1066	1082	0.4921782414077682	0.03610062359478894	JUN+JUNB_MA1133.1
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_6	1091	1105	0.4427810494191826	0.03123397709793485	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_7	1044	1062	0.8638099187138237	0.01107213793686801	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_7	1067	1082	0.48659615709400406	0.03477779669674541	JUN+JUNB_MA1133.1
