id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1012	1031	0.5156894975822934	0.03529132458641554	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1089	0.44170758096066187	0.03676454106682879	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_1	963	983	0.6423567858725107	0.014415586609242076	JUN+JUNB_MA1133.1
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_1	982	1002	0.7610329357270582	0.013286917278532035	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_1	994	1018	0.9399066321666156	0.03457833906198194	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_1	1010	1045	2.185123907047702	0.003931212700577318	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_1	1043	1057	0.34528053567123074	0.02804347859028672	ARNTL_bHLH_1
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_1	1053	1067	0.29893050650280983	0.039366356908199195	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_1	1065	1080	0.5450127834443759	0.038586396503528464	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_1	1070	1091	0.8246451749655392	0.02519077069523476	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_1	1129	1148	0.42424876652139876	0.029198405837926517	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_ISM_run-1_target-5.87_1	1011	1031	0.4803942224120517	0.03990959858885664	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-5.87_1	1071	1089	0.42040127023056084	0.03830304637216459	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-6.42_1	1010	1032	0.6981295333237153	0.04018415436463782	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-6.42_1	1071	1089	0.45104300532596	0.023404377713334056	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-7.64_1	981	1002	0.735456690835713	0.032310127313554135	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_ISM_run-1_target-7.64_1	995	1009	0.43959560513050056	0.043636608666333274	JUN+JUNB_MA1133.1
ISL1_chr5:51392398-51392614_ISM_run-1_target-7.64_1	1000	1016	0.522043072021681	0.02711756324404317	ETV6_MOUSE.H11MO.0.C
