id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1011	1032	0.5692037176817609	0.035708560699809	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1025	1040	0.3508569675163926	0.02890723034746347	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1091	0.5009031204047651	0.02763168278688389	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_1	993	1021	2.191448897248694	0.001882287752823117	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_1	1011	1032	0.8688444471047658	0.017924626547774537	HNF6_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_1	1024	1042	0.43360851927383726	0.03614109654905522	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_1	1071	1089	0.4392220918194303	0.023598419816343127	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_2	988	1003	0.38530406104832526	0.03959643996403333	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_2	994	1018	0.9603624532952991	0.03044043947389147	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_2	1011	1032	0.6933226933118407	0.022148252447178118	HNF6_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_2	1053	1067	0.23983428178236865	0.02763168278688389	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_2	1071	1090	0.4563830697057569	0.02462964424165998	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_3	995	1030	1.435193110465076	0.01652566586096636	CEBPB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_3	1070	1090	0.5061724454368202	0.03887380167411573	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_4	994	1021	1.091173824724713	0.011840634924028096	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_4	1011	1031	0.6056971809351449	0.03486205584479926	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_4	1025	1045	0.42985268098257223	0.04976042390473227	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_4	1070	1089	0.4971669833148544	0.04186919423694298	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_5	986	1000	0.24579239927049756	0.03863660674816539	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_5	994	1018	0.8724445782257524	0.016359234472963544	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_5	1012	1032	0.5798469364549562	0.027477783443424025	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_5	1030	1046	0.4009499848610454	0.03465416517816754	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-7_5	1070	1090	0.49925783625627274	0.045456490299371266	FOXA2_HUMAN.H11MO.0.A
