id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_1	1003	1032	1.7845712910056153	0.008315492381521471	0.2703062429557149	1.7845712910056153	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_1	1011	1032				-0.5784385917064919	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_1	1025	1040	0.3814680682407696	0.04030643195143088	0.05778037607880147	0.11253964609889644	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_1	1031	1045	0.33372296845853766	0.044064630331540955	0.050548499937608835	0.33372296845853766	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_1	1071	1089	0.43013769051129547	0.017141609488675803	0.0651522882060028	-0.03865111452397918	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_2	1000	1027	1.0734247587211136	0.01376824343179891	0.1800296224794624	1.0734247587211136	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_2	1011	1032				-0.5784385917064919	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_2	1023	1037	0.3575775810209738	0.04901728107263922	0.05997118698381955	0.3575775810209738	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_2	1028	1045	0.47795610581491577	0.03898041921067531	0.08016049247283007	0.20902768367304259	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_2	1070	1090	0.5042678790417758	0.046801445855625824	0.0845733761540677	0.03547907400650119	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_3	1004	1032	1.1246710771667283	0.032544004113286125	0.18753135573683655	1.1246710771667283	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_3	1011	1032				-0.5784385917064919	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_3	1025	1042	0.42090523227121746	0.03954530376599371	0.07018312326782454	0.15197681012934428	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_3	1070	1090	0.5330923228301103	0.03916816152384709	0.08888956785932313	0.06430351779483567	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_4	1003	1031	1.1306997777912224	0.02152497418052423	0.1911882000725878	1.1306997777912224	addition	TAL1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_4	1011	1032				-0.5784385917064919	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_4	1025	1045	0.517037957515966	0.023560038605059605	0.08742511355205827	0.24810953537409286	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_4	1070	1089	0.47465521638329045	0.035151235006523035	0.08025868427484754	0.005866411348015799	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_5	1004	1027	0.8188782576374234	0.0043327074134167035	0.15068622540896215	0.8188782576374234	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_5	1011	1032				-0.5784385917064919	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_5	1025	1045	0.526431124185159	0.026614484963470974	0.09687144371145526	0.25750270204328585	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1015_flanks-8_5	1071	1090	0.4896885782499536	0.02498672641378376	0.0901102487386331	0.02089977321467895	increase	FOXA2_HUMAN.H11MO.0.A
