id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1012	1030	0.4612205209920579	0.04721179657781035	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1086	0.38398716504286834	0.04995813910701251	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_1	1010	1033	0.9593346341018705	0.016532389826945437	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_1	1028	1050	1.153301596497327	0.018255625281830605	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_1	1040	1060	0.9788966168027784	0.0007910020360495969	ARNTL_bHLH_1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_1	1065	1079	0.5123249315879308	0.03545751505643154	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_1	1070	1090	0.7664996110982623	0.0106073471134714	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_2	1010	1031	0.9836605161386894	0.022850213632561192	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_2	1022	1049	1.789080171526295	0.027770072077760753	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_2	1040	1054	0.551570472538105	0.04721179657781035	TAL1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_2	1053	1067	0.29166624811832964	0.03736635894636453	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_2	1071	1090	0.580650996542257	0.02151922238615476	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_3	1010	1032	1.0710504944885448	0.038962021209757364	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_3	1023	1053	1.6860879639144506	0.030578350954855706	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_3	1071	1089	0.448604458614271	0.04624736271797002	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_4	1000	1014	0.26421353996063834	0.04894352232470289	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_4	1010	1032	0.9920600168486429	0.014478957403195904	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_4	1025	1051	1.3754855751156816	0.03207585241960142	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_4	1041	1059	0.667834630715697	0.013547687232234451	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_4	1070	1090	0.5994441111803894	0.04624736271797002	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_5	1010	1032	0.9223573605861018	0.04414311677116492	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_5	1024	1049	1.2318312761791974	0.025198077836753416	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_5	1040	1059	0.8102369366922164	0.0033303518412409862	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-10_5	1070	1090	0.6993571534199519	0.01971471316160198	FOXA2_HUMAN.H11MO.0.A
