id	start	end	attribution	p-value	annotation
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_1	926	953	1.0345381707141847	0.04530835349892779	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_1	956	975	0.3611362140050931	0.028160658238195507	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_1	977	992	0.25898300750426717	0.02678549559011318	CEBPB_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_1	1075	1103	1.1859423709524788	0.04677610953918666	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_10	927	953	0.9826560271069176	0.0017118220595127218	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_10	956	975	0.33893654544955065	0.04147688533789045	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_10	1076	1103	1.2628045947878852	0.009412704488786647	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_2	927	953	1.066950438611365	0.0007445593754255908	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_2	956	975	0.4185396536607062	0.03112804407862404	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_2	1062	1077	0.27893239036112405	0.04015591287097021	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_2	1076	1103	1.1526500503368595	0.008725774661763653	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	927	953	1.0009197540821326	0.001025774563439776	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	956	975	0.3250200938659402	0.0479037338874498	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	1061	1077	0.3624583383517952	0.03381649792652908	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	1071	1093	1.0532822784390232	0.0479037338874498	JUN+JUNB_MA1133.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	1083	1102	0.9292870759780882	3.2194091431342122e-06	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	1097	1113	0.3271387985389489	0.03191337114952711	CTCFL_MOUSE.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_4	927	953	1.0592871657971232	0.002288021756323504	HNF1B_MA0153.2
