id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_1	926	953	1.0345381707141847	0.04530835349892779	0.15220943288934208	1.0345381707141847	addition	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_1	956	975	0.3611362140050931	0.028160658238195507	0.053133214303317945	0.3611362140050931	addition	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_1	977	992	0.25898300750426717	0.02678549559011318	0.03810362712183708	0.25898300750426717	addition	CEBPB_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_1	1075	1103	1.1859423709524788	0.04677610953918666	0.17448521556000576	1.1859423709524788	addition	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_10	927	953	0.9826560271069176	0.0017118220595127218	0.1451771945910468	0.9826560271069176	addition	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_10	956	975	0.33893654544955065	0.04147688533789045	0.05007434489321334	0.33893654544955065	addition	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_10	1076	1103	1.2628045947878852	0.009412704488786647	0.18656622798899455	1.2628045947878852	addition	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_2	927	953	1.066950438611365	0.0007445593754255908	0.16242818665610326	1.066950438611365	addition	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_2	956	975	0.4185396536607062	0.03112804407862404	0.06371677120847463	0.4185396536607062	addition	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_2	1062	1077	0.27893239036112405	0.04015591287097021	0.04246353038195106	0.27893239036112405	addition	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_2	1076	1103	1.1526500503368595	0.008725774661763653	0.17547474629557544	1.1526500503368595	addition	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	927	953	1.0009197540821326	0.001025774563439776	0.1491318583899925	1.0009197540821326	addition	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	956	975	0.3250200938659402	0.0479037338874498	0.048426310315721956	0.3250200938659402	addition	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	1061	1077	0.3624583383517952	0.03381649792652908	0.05400441480638055	0.3624583383517952	addition	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	1071	1093	1.0532822784390232	0.0479037338874498	0.1569336032706251	1.0532822784390232	addition	JUN+JUNB_MA1133.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	1083	1102	0.9292870759780882	3.2194091431342122e-06	0.1384589604243563	0.9292870759780882	addition	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_3	1097	1113	0.3271387985389489	0.03191337114952711	0.048741986336678395	0.3271387985389489	addition	CTCFL_MOUSE.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_4	927	953	1.0592871657971232	0.002288021756323504	0.1587900108858044	1.0592871657971232	addition	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_4	956	976	0.4005228092270945	0.039831538863529546	0.06003945227574286	0.4005228092270945	addition	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_4	1075	1103	1.1793732525615517	0.02419587366383798	0.17679124005222033	1.1793732525615517	addition	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_5	926	953	0.9897830755657486	0.0404826228448533	0.14834172611390264	0.9897830755657486	addition	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_5	957	975	0.31941169229916966	0.019710190003099565	0.04787117798466954	0.31941169229916966	addition	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_5	1061	1077	0.34224632778170205	0.030614353732317915	0.05129347255231959	0.34224632778170205	addition	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_5	1075	1091	0.7029121289989941	0.04147688533789045	0.10534752623700781	0.7029121289989941	addition	JUN+JUNB_MA1133.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_5	1081	1103	1.0585691701204318	0.0024004551732347795	0.15865090218568326	1.0585691701204318	addition	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_5	1097	1112	0.3436359233511981	0.04306365411945478	0.051501735363099065	0.3436359233511981	addition	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_6	927	953	1.0254871210258638	0.0026413498189919197	0.15379898915383347	1.0254871210258638	addition	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_6	957	976	0.37469596475833833	0.026108710687460436	0.05619559664699037	0.37469596475833833	addition	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_6	1061	1078	0.3638416442562642	0.0340966276658786	0.05456770343707786	0.3638416442562642	addition	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_6	1075	1091	0.7019355032589085	0.04530835349892779	0.10527384365823227	0.7019355032589085	addition	JUN+JUNB_MA1133.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_6	1081	1103	1.026095713307864	0.0010888336057580702	0.15389026370605294	1.026095713307864	addition	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_Ledidi_run-10_target-10.88_7	926	953	1.0021348544567252	0.03855716867753284	0.14959440420346282	1.0021348544567252	addition	HNF1B_MA0153.2
