id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	986	1000	0.13706414079307713	0.046735458808523575	FOXD2_forkhead_1
ISL1_chr5:51382751-51383709_ref_sequence	1011	1032	0.5474799012662875	0.006912693086571153	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1026	1040	0.21964330910861052	0.04413606444321291	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1070	1091	0.45020421398035837	0.011963331660180505	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-5_1	1010	1032	0.5361737067588331	0.046403251551088105	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-5_1	1025	1045	0.35170715070847336	0.03133846254805347	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-5_1	1053	1067	0.16893121380300147	0.01387841030548545	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-5_1	1065	1079	0.3673302071901776	0.034732425906348514	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-5_1	1070	1091	0.5895022175737872	0.008892818799137036	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-5_1	1000	1014	0.16855251773918184	0.040478160343937836	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-5_1	1010	1032	0.5400861325121529	0.0264529283441242	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-5_1	1026	1046	0.3649821295386336	0.04018599388223452	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-5_1	1065	1091	0.8392602762838706	0.041469531791870455	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-5_1	1000	1016	0.22747370850809076	0.03180292384857274	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-5_1	1010	1032	0.6621072217403837	0.030654223048719707	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-5_1	1025	1040	0.310135436550101	0.035094629269821924	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-5_1	1031	1045	0.266641621163482	0.04740610274880186	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-5_1	1065	1079	0.343538400435071	0.040772210396553925	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-5_1	1070	1091	0.6662008575033063	0.007826195366454443	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-5_1	1011	1032	0.5517083777735678	0.010357567281663729	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-5_1	1025	1045	0.3911538753360576	0.01898146411909648	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-5_1	1065	1079	0.3709836038029466	0.04413606444321291	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-5_1	1070	1091	0.6214556984016826	0.005614777959075148	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-5_1	1011	1032	0.5681820931618468	0.009495478145275153	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-5_1	1026	1045	0.3152266108839318	0.0435066466598584	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-5_1	1053	1068	0.24680549114557038	0.01340668434087479	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-5_1	1059	1074	0.44478778922783335	0.02183357272729337	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-5_1	1064	1092	1.3130778647771517	0.01377944163694273	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-5_1	1083	1097	0.2467676524060045	0.04541923545974052	TAL1_HUMAN.H11MO.0.A
