id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-984_flanks-7_1	977	1002	1.134844720372825	0.013068414746966947	0.1774044450455953	1.134844720372825	addition	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-984_flanks-7_1	1012	1031	0.6054654369142203	0.0421037834930266	0.09464930126719762	0.22278151064249796	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-984_flanks-7_1	1026	1040	0.3428242568336517	0.04667174127458445	0.053591954863888513	0.3428242568336517	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-984_flanks-7_1	974	1003	2.4208332789181175	0.0011648064834594994	0.3103725218383105	2.4208332789181175	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-984_flanks-7_1	1011	1032	0.7394415634253071	0.04397536060223313	0.09480303529821818	0.3567576371535848	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-984_flanks-7_1	1030	1045	0.42602948824529996	0.0445464923071602	0.05462079846459806	0.42602948824529996	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-984_flanks-7_1	1074	1089	0.3756795547375318	0.027356058420802184	0.048165485753356274	0.3756795547375318	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-984_flanks-7_1	974	1003	2.120011410285357	0.008010584822476307	0.28584479998320605	2.120011410285357	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-984_flanks-7_1	1011	1032	0.6955560340084932	0.0424739052739051	0.09378302138077085	0.3128721077367709	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-984_flanks-7_1	966	991	1.5560309132696166	0.03610512446247001	0.2176031008031901	1.5560309132696166	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-984_flanks-7_1	981	997	0.8397496344678419	0.04903120315409672	0.11743476482390774	0.8397496344678419	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-984_flanks-7_1	1011	1032	0.7197396959000273	0.023100877635952147	0.10065197822445418	0.33705576962830497	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-984_flanks-7_1	971	992	0.8649632375379862	0.0464767847586166	0.13246510703233727	0.8649632375379862	addition	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-984_flanks-7_1	1011	1031	0.7057484682298387	0.021572246651637456	0.10808210375284076	0.3230645419581164	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-984_flanks-7_1	1028	1042	0.40846930243226387	0.047062483278052035	0.06255517866877867	0.40846930243226387	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-984_flanks-7_1	1072	1086	0.41345278270721053	0.04589387373822785	0.06331837555318426	0.41345278270721053	addition	FOXA2_HUMAN.H11MO.0.A
