id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_1	997	1032	2.0867764763194936	0.01562184143203993	0.2954494666118916	2.0867764763194936	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_1	1012	1032				-0.5804562072091257	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_1	1025	1045	0.5553444384088597	0.026813490774361508	0.07862663777155661	0.5553444384088597	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_1	1071	1090	0.503157304955343	0.021403128261209804	0.07123789205882007	0.04998468330323025	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_2	986	1002	0.4324997395878921	0.041619234002059254	0.06272678215412751	0.4324997395878921	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_2	993	1019	1.2101097584464195	0.018799547842157673	0.17550598128216174	0.6296535512372938	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_2	1011	1032	1.0112417108978964	0.01834238101056555	0.1466635299366902	1.0112417108978964	addition	HNF4G_MA0484.1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_2	1025	1042	0.43982076526548375	0.02533771241948983	0.06378857327395716	0.43982076526548375	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_2	1070	1090	0.6199588787959849	0.03595719798930825	0.08991456404530412	0.16678625714387207	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_3	996	1020	1.0111306567375506	0.01078956927557226	0.15936740087725348	1.0111306567375506	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_3	1011	1032	0.874258953217461	0.01571933628144437	0.13779463231535588	0.29380274600833534	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_3	1028	1045	0.4545009075358728	0.03379784354016218	0.07163528061155958	0.4545009075358728	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_3	1070	1089	0.4996394577851935	0.03507924403594558	0.0787497058192889	0.04646683613308067	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_4	985	1014	1.4198775477559447	0.04694912556507529	0.23591284049066213	1.4198775477559447	addition	CTCF_MA0139.1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_4	1011	1031	0.565426241883108	0.038943258165500295	0.09394564413066706	-0.015029965326017747	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_4	1071	1089	0.41197774308978596	0.049246312521400035	0.06845015596228675	-0.04119487856232684	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_5	985	999	0.40113148547772826	0.047230621718115616	0.06537531101431927	0.40113148547772826	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_5	990	1014	0.9505403602661493	0.04213941092269869	0.1549164648844621	0.9505403602661493	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_5	1012	1032	0.5988218073858504	0.016723784598919003	0.09759433830875477	0.018365600176724728	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-9_5	1071	1090	0.5299606260080787	0.030208070231267176	0.08637153154248005	0.07678800435596589	increase	FOXA2_HUMAN.H11MO.0.A
