id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1015	1029	0.4144618333800978	0.041836663816680955	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-7_1	1011	1031	1.3609126479524805	0.021398196411985947	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-7_1	1021	1046	2.7111093161253157	0.021569908873110454	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-7_1	1038	1059	1.1414102439699558	0.033305617358316573	ARNTL_bHLH_1
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-7_1	1070	1089	0.8369924251670735	0.01208738516256465	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-7_1	1012	1032	0.960216594846661	0.0325089411016047	NDF2_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-7_1	1023	1050	1.8940516270069838	0.03277254419230237	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-7_1	1071	1087	0.5666733375670465	0.034950108093162555	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-7_1	1012	1032	0.9473613187738938	0.01992024277151005	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-7_1	1025	1042	0.6987151301747025	0.044130157307741516	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-7_1	1074	1089	0.43468375227238143	0.04856013833042498	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-7_1	1010	1032	1.2985723215998703	0.027871808847675306	HNF4G_MA0484.1
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-7_1	1025	1050	2.118474965185235	0.006980753716093702	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-7_1	1040	1059	1.0887724228805604	0.02926027011369136	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-7_1	1071	1090	0.8289200085564241	0.014883434391116805	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-7_1	1011	1032	1.1661075676519732	0.01657256787572647	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-7_1	1024	1050	2.3011908535168457	0.019302646776654834	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-7_1	1040	1057	1.0650517810035303	0.006779298073533007	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-7_1	1071	1088	0.5399967283142653	0.023365881256959386	FOXA2_HUMAN.H11MO.0.A
