id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1035_flanks-4_1	1009	1032	0.9565859879132743	0.0433637682664613	0.1578228871054548	0.4636945365455607	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1035_flanks-4_1	1022	1044	1.0133654970844101	0.01823317990149618	0.16719068694681288	1.0133654970844101	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1035_flanks-4_1	1027	1042				-0.2788119152405367	removal	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1035_flanks-4_1	1053	1067				-0.19968960721924978	removal	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1035_flanks-4_1	1071	1090	0.5278228731711714	0.020118808070915865	0.0870831590434324	0.11124296476215867	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1035_flanks-4_1	1009	1032	0.9105641560956752	0.03935038476304648	0.14798319152062356	0.4176727047279616	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1035_flanks-4_1	1023	1048	0.9750778778823566	0.0301826725832384	0.15846784148510512	0.9750778778823566	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1035_flanks-4_1	1027	1042				-0.2788119152405367	removal	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1035_flanks-4_1	1053	1067	0.1805493951943009	0.0333958977048162	0.029342551591898625	-0.019140212024948866	decrease	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1035_flanks-4_1	1064	1080	0.4774262551286186	0.045663201239822974	0.07759042619534978	0.4774262551286186	addition	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1035_flanks-4_1	1070	1090	0.5686243432487896	0.01866362228321673	0.09241176970009449	0.15204443483977692	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1035_flanks-4_1	1002	1016	0.22769284765964148	0.0398011810700695	0.037387721388694645	0.22769284765964148	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1035_flanks-4_1	1011	1032	0.7795573023894824	0.019212989893585938	0.1280052119679579	0.2866658510217688	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1035_flanks-4_1	1022	1045	1.0315197908528475	0.014194130788585817	0.16937806761932242	1.0315197908528475	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1035_flanks-4_1	1027	1042				-0.2788119152405367	removal	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1035_flanks-4_1	1053	1067	0.24583298551691435	0.039127071532928444	0.04036637630531303	0.04614337829766457	increase	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1035_flanks-4_1	1059	1074	0.370011675883815	0.037391976791572995	0.0607568203863266	0.370011675883815	addition	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1035_flanks-4_1	1070	1091	0.571500594601269	0.012956533973720406	0.09384179267837797	0.1549206861922563	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1035_flanks-4_1	1009	1032	0.8919647966547035	0.04189931955880015	0.14626795069559878	0.3990733452869899	increase	FOXA2_HUMAN.H11MO.0.A
