id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1011	1032	0.5389139903065481	0.010727183941462456	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1090	0.4628334431983454	0.008932057533634553	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-10_1	1011	1032	0.5792808380117593	0.02972955652461457	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-10_1	1043	1057	0.2571660274815294	0.02684522540970805	ARNTL_bHLH_1
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1080_flanks-10_1	1061	1096	1.4137878866159472	0.00660640679122717	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-10_1	1010	1032	0.7260206776547302	0.04262308478211531	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-10_1	1025	1042	0.3788582015421592	0.030404724633963716	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-10_1	1053	1067	0.21061122259858567	0.012795346083824006	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1080_flanks-10_1	1064	1099	1.5768432560388277	0.0323274957715435	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-10_1	1011	1032	0.49999019489593655	0.031441412291166454	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-10_1	1064	1080	0.5515598333970095	0.045650187174536797	CTCF_MA0139.1
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-10_1	1070	1091	0.7953505138085675	0.008098306330929709	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1080_flanks-10_1	1082	1097	0.3434224780349655	0.04935224146193996	TAL1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-10_1	1011	1032	0.550310662752048	0.04686221533633337	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-10_1	1025	1040	0.3147324466811351	0.047107812591580756	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-10_1	1061	1075	0.33874209169698277	0.04307733925221769	CTCF_MA0139.1
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-10_1	1065	1079	0.5442503258120139	0.04613179162618597	CTCFL_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1080_flanks-10_1	1069	1099	1.1963095389916758	0.017206159216373626	TAL1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-10_1	1002	1016	0.24795869801591153	0.045650187174536797	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-10_1	1011	1032	0.607802550514583	0.029562767884081416	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-10_1	1028	1046	0.4746100670837232	0.03892294078740778	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-10_1	1065	1080	0.5438002731072982	0.0319705769539058	CTCFL_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-10_1	1070	1092	0.9473635005929584	0.008662820692110666	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1080_flanks-10_1	1083	1097	0.35381854513564326	0.04911203481169481	RFX6_MOUSE.H11MO.0.C
