id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1012	1031	0.5173182253250762	0.029224363873440233	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1089	0.46587970529199363	0.03490117528638154	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_1	973	1003	1.9337660480533598	0.01699207829833803	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_1	1010	1032	0.7816545956833068	0.041884190439992204	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_1	1030	1045	0.41962350643374124	0.03440885895336166	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_1	1071	1089	0.4369790298218441	0.047678045911585504	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_2	972	1003	1.5672182557461993	0.007433518088693956	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_2	1011	1032	0.7571750471446026	0.012835206840579379	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_2	1072	1089	0.4096599454631238	0.03514984586979253	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_3	973	1003	1.330362703887374	0.03907158141412121	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_3	1010	1032	0.8862177635978794	0.020720392539740982	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_3	1025	1040	0.34906587037704107	0.04963827409307696	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_3	1072	1089	0.4091433287397739	0.02318176120182792	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_4	974	1003	1.180291114624033	0.04462869769078094	JUN+JUNB_MA1133.1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_4	1011	1032	0.684210267877668	0.019446096176668405	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_4	1031	1045	0.36382633522547914	0.0427591391947998	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_4	1070	1089	0.4935530408387425	0.04578223796288018	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_5	972	1002	1.2451664897143317	0.01986257903999149	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_5	1011	1032	0.6967432841017647	0.009386326995730103	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-984_flanks-6_5	1072	1089	0.36571974413811414	0.03114833338830177	FOXA2_HUMAN.H11MO.0.A
