id	start	end	attribution	p-value	annotation
ISL1_chr5:51398819-51399745_ISM_run-100_target-10.88_1	927	947	0.4547828561399934	0.04404732137953675	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-100_target-10.88_1	945	963	0.42564682717048996	0.015334884563813078	NRF1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-100_target-10.88_1	967	988	0.8257192028078193	0.006546900676822427	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-100_target-10.88_1	978	992	0.4991074250777372	0.04705103509220816	ETV6_ETS_1
ISL1_chr5:51398819-51399745_ISM_run-100_target-10.88_1	1019	1046	0.9459912171952047	0.04862848917468544	NRF1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-100_target-10.88_1	1046	1061	0.2656348137884903	0.033818073538542465	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-100_target-7.64_1	1019	1045	1.089976561378702	0.026159430603553573	NRF1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-10_target-10.88_1	1044	1067	0.7508769091619062	0.0219701124757981	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-10_target-10.88_1	1061	1076	0.32482686573338304	0.02289417725462466	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_ISM_run-10_target-10.88_1	1081	1103	0.8101622126730925	0.012318542954752718	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_ISM_run-10_target-10.88_1	1096	1110	0.275017728999734	0.038598888031356283	NRF1_MA0506.1
ISL1_chr5:51398819-51399745_ISM_run-10_target-10.88_1	1113	1142	1.0721501050108482	0.031391185643420416	CTCF_MA0139.1
ISL1_chr5:51398819-51399745_ISM_run-10_target-7.64_1	1014	1039	0.9717270062518586	0.047440550458002585	NRF1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-10_target-7.64_1	1029	1043	0.5198272301960117	0.047833279071528095	NRF1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-11_target-10.88_1	1035	1050	0.4242780230579564	0.04445488936083167	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-11_target-10.88_1	1041	1066	0.9315886533288686	0.0216072737959361	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-11_target-10.88_1	1061	1076	0.3607636226988229	0.04089516803665444	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_ISM_run-11_target-10.88_1	1067	1101	1.7741226580334468	0.03244778245731159	ETV6_ETS_1
ISL1_chr5:51398819-51399745_ISM_run-11_target-10.88_1	1096	1110	0.28333354528225607	0.033539516059238425	NRF1_MA0506.1
ISL1_chr5:51398819-51399745_ISM_run-11_target-7.64_1	1046	1063	0.3837403103791065	0.020045760058380907	TYY1_HUMAN.H11MO.0.A
