id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1010	1032	0.5756244132341629	0.02854439226944824	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1028	1046	0.38363982111063455	0.02854439226944824	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1066	1080	0.29967824983917923	0.04957905526735692	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1090	0.46997994339792837	0.009625032306757928	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_1	1010	1032	0.5669482333473912	0.040170608942258205	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_1	1025	1045	0.35033196519391463	0.03201935669647161	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_1	1064	1080	0.37451326999687606	0.04816708934084651	ZN143_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_1	1070	1094	0.9353538623521951	0.004390450530047231	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_1	1084	1102	0.4969559284238343	0.005187088118308596	MAFB_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_2	1010	1032	0.6128539313248617	0.033395481510804154	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_2	1025	1045	0.3562570499382872	0.04597973748729302	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_2	1053	1067	0.15820170007918954	0.039463725758577387	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_2	1061	1075	0.2237758794607465	0.03718890145285386	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_2	1070	1092	0.6118504834937961	0.006794671195383094	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_2	1082	1104	0.7074583435549828	0.026051688445822507	MAFB_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_3	1010	1032	0.5331613136816028	0.040170608942258205	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_3	1043	1057	0.19977732978604013	0.04901011965493245	ARNTL_bHLH_1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_3	1053	1067	0.21821159876937712	0.029601942514680624	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_3	1059	1073	0.28978192225966004	0.0423606038140511	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_3	1070	1094	0.7179919366266534	0.00686865976112896	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_3	1084	1102	0.40187638523570834	0.020474761189853332	MAFB_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_4	1010	1032	0.6259085710263887	0.04901011965493245	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_4	1028	1046	0.3886046414545008	0.025112083669944222	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_4	1053	1067	0.1821135530878626	0.03876812502469687	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_4	1059	1073	0.27049411099611986	0.04816708934084651	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_4	1066	1080	0.39728035001549133	0.03379860195173158	TAL1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_4	1070	1091	0.6398241475159951	0.024805898027633624	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_5	1011	1032	0.5537477226369435	0.00847310104278895	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_5	1028	1045	0.34127802497689563	0.04439647006940421	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_5	1053	1067	0.17151036556672472	0.014407236403383542	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_5	1070	1091	0.5584175690622508	0.007605339747015689	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1080_flanks-4_5	1083	1102	0.45224377609546074	0.03545643320936674	MAFB_HUMAN.H11MO.0.B
