id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-984_flanks-7_1	973	1002	1.484202990709947	0.03178568362297594	0.22715796609821257	1.484202990709947	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-984_flanks-7_1	1011	1031	0.5547980168243267	0.04597259921914295	0.08491209752707268	-0.04090998529318768	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-984_flanks-7_1	1072	1086	0.3568932890319134	0.03842215465784291	0.0546226858172626	-0.12370941217097564	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-984_flanks-7_1	973	1002	1.6834705190889434	0.01809450748263763	0.2503527264380776	1.6834705190889434	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-984_flanks-7_1	1012	1031	0.5685793303247957	0.030933278743809883	0.08455472426103611	-0.027128671792718717	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-984_flanks-7_1	1071	1089	0.4478379587559873	0.03289573686140959	0.06659900052048445	-0.03276474244690175	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-984_flanks-7_1	973	1002	1.597344140074744	0.030933278743809883	0.2414731377941128	1.597344140074744	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-984_flanks-7_1	1013	1030	0.4053385322155927	0.024525756405314902	0.06127569181076988	-0.19036946990192172	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-984_flanks-7_1	1071	1089				-0.48060270120288906	removal	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-984_flanks-7_1	973	1002	2.079829372004493	0.0175394285729978	0.2925428212964791	2.079829372004493	addition	HNF1B_MA0153.2
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-984_flanks-7_1	1013	1027	0.3520260107287245	0.02817719631958179	0.04951496682108749	-0.24368199138878988	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-984_flanks-7_1	1072	1087	0.37538858617250437	0.04342113506101926	0.05280107953065472	-0.10521411503038469	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-984_flanks-7_1	968	995	1.3012792085275828	0.03382104251506205	0.18754310422297923	1.3012792085275828	addition	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-984_flanks-7_1	1001	1015	0.27304274348657676	0.04932182747264338	0.03935149609972872	0.27304274348657676	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-984_flanks-7_1	1010	1032	0.8754784611957116	0.016791185533330505	0.12617580240814286	0.2797704590781972	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-984_flanks-7_1	1025	1040	0.4459349759243927	0.048638205566807625	0.06426908930719874	0.4459349759243927	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-984_flanks-7_1	1031	1045	0.41394921603758617	0.03502642876431319	0.05965923412716388	0.41394921603758617	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-984_flanks-7_1	1071	1088	0.41376333204248184	0.030724918845735416	0.05963244413371837	-0.06683936916040722	decrease	FOXA2_HUMAN.H11MO.0.A
