id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1011	1032	0.5820792985294907	0.035522787350922215	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1090	0.45699884942371005	0.031152089808274296	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_1	986	1001	0.6036863728459481	0.0051985661914372575	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_1	991	1016	1.3910762928469265	0.0007981539470794329	CTCF_MA0139.1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_1	1015	1031	0.29199588077495076	0.0348251795487954	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_1	1074	1089	0.27433564611407135	0.03873868178092421	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_2	986	1001	0.6024699430016672	0.012513007172090678	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_2	991	1016	1.540342759395008	0.0012782744789371315	CTCF_MA0139.1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_2	1074	1089	0.26287348346398254	0.04067256145770029	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_3	986	1001	0.5552527582019395	0.0053679538828871115	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_3	991	1015	1.3006466864392958	0.004159340441690713	CTCF_MA0139.1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_3	1072	1089	0.34866888988038447	0.04284759749572395	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_4	996	1013	0.39063897480358034	0.01963664369639159	TAL1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_4	1010	1032	0.9056948313910409	0.018193516558002814	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_4	1031	1045	0.33148081094722404	0.03239978608954274	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_4	1070	1090	0.5558065924896101	0.025561752550791902	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_5	997	1018	0.8095323137702177	0.02633081266485959	HNF6_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_5	1011	1032	0.6902108862485214	0.029933708504330143	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_5	1031	1045	0.29700000215186373	0.0465457563274675	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-4_5	1071	1090	0.4640892892262829	0.026643552387967652	FOXA2_HUMAN.H11MO.0.A
