id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_1	1071	1104	1.9051534729166577	0.026684689078321264	0.20793116163572253	1.9051534729166577	addition	NDF2_MOUSE.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_1	1094	1121	1.4693745506937996	1.690053979638048e-05	0.16036962982094366	1.4693745506937996	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_1	1112	1145	1.5185557759903108	0.033170360658203425	0.16573733874935664	1.5185557759903108	addition	ETV6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_1	1141	1161	0.2915099879001106	0.0433416458791089	0.03181581498507287	0.2915099879001106	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_1	1166	1191	1.1030645575881426	0.012672392094917145	0.12039003580502117	0.4654370420795656	increase	RFX6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_10	922	939	0.3063090445397432	0.04510728500690669	0.032456946785978484	0.3063090445397432	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_10	1063	1078	0.2376113678703501	0.02509953282668863	0.02517764218911554	0.2376113678703501	addition	ARNTL_bHLH_1
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_10	1071	1104	1.9887473482132183	0.008561375236800773	0.21073052853761598	1.9887473482132183	addition	NDF2_MOUSE.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_10	1094	1121	1.4326667646873705	3.377932823226865e-06	0.1518074303465911	1.4326667646873705	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_10	1113	1148	1.7952467130156449	0.009479955029943391	0.19022692300713745	1.7952467130156449	addition	ETV6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_10	1142	1161	0.2703536607517725	0.042266466660270764	0.02864706262134624	0.2703536607517725	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_10	1166	1190	0.678727879938382	0.03543262724763871	0.07191898206734723	0.041100364429805025	increase	RFX6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_2	922	940	0.2842090495915778	0.03915924577841447	0.029056541753843295	0.2842090495915778	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_2	1060	1075	0.2595986610792135	0.04601208934252348	0.026540461486816463	0.2595986610792135	addition	MEOX2_MA0706.1
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_2	1070	1103	1.8260732842885372	0.046932261162744245	0.18669136224464541	1.8260732842885372	addition	NDF2_MOUSE.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_2	1093	1120	1.4166085490472269	0.0004723566716375481	0.1448291161502195	1.4166085490472269	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_2	1113	1148	1.8094986547926375	0.023791375470433182	0.18499682994634534	1.8094986547926375	addition	ETV6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_2	1141	1159	0.3020644024765593	0.044660472050645765	0.03088201074358037	0.3020644024765593	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_2	1166	1191	1.0569943447961094	0.008277315624645992	0.10806341443835053	0.41936682928753244	increase	RFX6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_3	922	937	0.24683032483111042	0.04058842036707177	0.025851617330062297	0.24683032483111042	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_3	1057	1071	0.22367756493840218	0.04954783699323239	0.023426727725064832	0.22367756493840218	addition	MEOX2_MA0706.1
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_3	1071	1103	1.7686390384923016	0.015684566788460162	0.18523728658298752	1.7686390384923016	addition	NDF2_MOUSE.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_3	1093	1121	1.45379654531529	0.00024146975132314374	0.1522624579900099	1.45379654531529	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_3	1113	1148	1.8132239167661668	0.02773765677219748	0.18990685549690445	1.8132239167661668	addition	ETV6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_3	1142	1161	0.3220698757139653	0.03620105696004506	0.0337317839134843	0.3220698757139653	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_3	1165	1191	1.0621249808490338	0.04533207656252116	0.11124098540321742	0.42449746534045685	increase	RFX6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_4	1059	1075	0.3137025184143942	0.04763286399116175	0.033285110804360654	0.3137025184143942	addition	MEOX2_MA0706.1
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_4	1070	1093	1.2025894687350356	0.027914366420082784	0.1275996250247705	1.2025894687350356	addition	NDF2_MOUSE.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_4	1083	1118	2.307076212936095	8.099590980150886e-07	0.24479015268931648	2.307076212936095	addition	HNF6_HUMAN.H11MO.0.B
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_4	1113	1148	1.7552828552073305	0.02496369485797298	0.18624263720890077	1.7552828552073305	addition	ETV6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_4	1139	1153	0.31260714230775566	0.03658823662903848	0.03316888695232976	0.31260714230775566	addition	TAL1_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_4	1144	1161	0.33705796724111625	0.04142117272239375	0.035763218745643116	0.33705796724111625	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_4	1166	1191	1.0699059554406611	0.009007864941054274	0.1135213655825522	0.43227843993208415	increase	RFX6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_5	922	938	0.25774409671463855	0.04269401008302522	0.02762752522481595	0.25774409671463855	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_5	1063	1080	0.32462056749388446	0.02773765677219748	0.03479599739140019	0.32462056749388446	addition	ARNTL_bHLH_1
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_5	1071	1093	1.0901954901920088	0.008418018928108024	0.11685778176563641	1.0901954901920088	addition	NDF2_MOUSE.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_5	1083	1118	2.1120256715369674	1.8853118420925535e-06	0.2263875031847914	2.1120256715369674	addition	HNF6_HUMAN.H11MO.0.B
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_5	1113	1148	1.717146497078116	0.015809648247690867	0.18406050329545967	1.717146497078116	addition	ETV6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_5	1142	1159	0.21556153958409485	0.03335660276911527	0.02310598748243418	0.21556153958409485	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_5	1166	1190	0.7499555385263985	0.02530392145882434	0.08038754649371471	0.11232802301782152	increase	RFX6_MOUSE.H11MO.0.C
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_6	922	939	0.28302464025510576	0.028981087046779416	0.028062990813993324	0.28302464025510576	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_6	1063	1077	0.17223265431740886	0.043559243142018804	0.017077535693085077	0.17223265431740886	addition	ARNTL_bHLH_1
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_6	1071	1104	1.9850898164892543	0.008856249945729944	0.19682935462748874	1.9850898164892543	addition	NDF2_MOUSE.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_6	1094	1116	1.1799346021668118	9.366465000716595e-06	0.11699509227137957	1.1799346021668118	addition	FOXA2_HUMAN.H11MO.0.A
NKX6-1_chr4:84433556-84434353_Ledidi_run-1_target-10.88_6	1113	1148	1.8686497725936917	0.020182417073162484	0.1852838726536336	1.8686497725936917	addition	ETV6_MOUSE.H11MO.0.C
