id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_1	929	948	0.45759263478944084	0.023410862647696817	0.0894735697798978	0.45759263478944084	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_1	1042	1063	0.7251725237274891	0.019330370578165557	0.1417937472574314	0.019560325466964068	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_1	1053	1067	0.43500148072700395	0.038706280237709195	0.08505629763489493	0.43500148072700395	addition	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_1	1066	1082	0.2462820841520037	0.024249705253223446	0.04815579527859449	0.2462820841520037	addition	JUN+JUNB_MA1133.1
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_1	1089	1107	0.39573610681818794	0.02391088113823126	0.07737869772339108	0.39573610681818794	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_10	929	946	0.2880215531594344	0.04448186373825308	0.057631536436787194	0.2880215531594344	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_10	1042	1066	0.834744779616512	0.005311013310028899	0.16702786181858037	0.12913258135598693	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_10	1067	1081	0.20264116447165326	0.03498568245884175	0.04054738794973591	0.20264116447165326	addition	JUN+JUNB_MA1133.1
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_10	1088	1107	0.3967098172294343	0.04747656205278675	0.07937946322313427	0.3967098172294343	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_2	929	948	0.44353432922580105	0.027123791543489897	0.08718512813935025	0.44353432922580105	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_2	1042	1063	0.6934983205082599	0.014194567556364241	0.13632031604740916	-0.012113877752265134	decrease	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_2	1088	1108	0.4951168503437522	0.0371788332483563	0.09732465605654513	0.4951168503437522	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_3	929	947	0.3461332694768941	0.04686463536558052	0.06682509672469635	0.3461332694768941	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_3	1042	1067	0.8854168785824176	0.0096573680221604	0.1709401371395722	0.17980468032189256	increase	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_3	1066	1082	0.28902851373490335	0.019695128153625837	0.05580035232013275	0.28902851373490335	addition	JUN+JUNB_MA1133.1
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_3	1089	1108	0.40854841183795587	0.03768209494984913	0.07887507369358772	0.40854841183795587	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_4	929	947	0.40929454910467844	0.02407974163388962	0.07869546467701657	0.40929454910467844	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_Ledidi_run-10_target-10.88_4	1042	1063	0.7045890316876104	0.00602766116522535	0.13547202467337197	-0.001023166572914569	decrease	NFYB_HUMAN.H11MO.0.A
