id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1011	1032	0.5697736915980027	0.04253244968182398	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1028	1042	0.31194007441482174	0.04430122204938131	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1089	0.387014464787939	0.025767689483248087	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_1	994	1008	0.44663778140629634	0.046132417020073736	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_1	999	1032	1.7995943293038534	0.005397491315889471	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_1	1025	1039	0.31765990422873025	0.029267072907829945	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_1	1053	1067	0.26511891317093816	0.022298577996219846	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_1	1070	1091	0.5313020725645656	0.04167146712594591	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_2	986	1002	0.2726409997532377	0.04667424750564594	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_2	999	1022	1.2635086132404703	0.026182897528507793	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_2	1012	1032	0.9829579642763131	8.816853204723918e-05	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_2	1070	1090	0.5135881424004425	0.04498056599058418	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_3	999	1032	1.5092848561467094	0.007061293584940346	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_3	1070	1089	0.4593435192540438	0.04340901387442531	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_4	998	1032	1.4327140063494288	0.021823997023780625	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_4	1029	1046	0.4792229201527558	0.03877942512581306	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_4	1070	1090	0.562052709782912	0.02549430101511134	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_5	987	1002	0.5160261061619988	0.04778636441350586	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_5	992	1018	1.0875021486459948	0.016662471258699726	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_5	1011	1032	0.66970071043745	0.0083743039754414	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_5	1025	1040	0.3609620385057071	0.04452670304217284	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_5	1031	1045	0.3457434063445599	0.03607294644390602	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-6_5	1070	1090	0.5290527618357768	0.047547107411793695	FOXA2_HUMAN.H11MO.0.A
