id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1011	1032	0.5507014785455747	0.027448301732871296	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1066	1080	0.3581455348664926	0.03988506654635731	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1070	1090	0.5144713104044081	0.0328235281587993	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_1	994	1015	0.7150366080600935	0.04291347154394703	HNF6_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_1	1007	1021	0.4634655928347743	0.04115303741355182	TAL1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_1	1011	1032	0.7948528430257902	0.01698535795560312	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_1	1026	1045	0.36575227735552773	0.030263297780855368	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_1	1066	1080	0.399024691886376	0.04093864649281247	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_1	1070	1089	0.5150316906796126	0.03059888086554205	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_2	986	1001	0.569901573543222	0.007983205342037347	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_2	991	1015	1.3450259635070858	0.0003746314626375061	CTCF_MA0139.1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_2	1012	1031	0.3883527453234483	0.04843146610574535	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_2	1031	1045	0.27870590297882547	0.04030279042624354	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_2	1070	1087	0.31823548909624044	0.045466764649448606	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_3	997	1019	0.7172602412929129	0.026266043699500995	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_3	1010	1032	0.8212784713066167	0.04180377853576761	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_3	1029	1045	0.3751166673189801	0.03886206735627382	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_3	1066	1080	0.3939791482998092	0.03634050961483168	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_3	1070	1090	0.5840592454363385	0.03926760537724759	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_4	995	1021	0.9961811292964039	0.04817711807654238	CEBPB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_4	1011	1032	0.7543967059820116	0.010446258016086245	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_4	1025	1040	0.2938160967226562	0.0413686782599243	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_4	1031	1045	0.34668223510812535	0.04594777819255912	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_4	1070	1090	0.5179012407499481	0.03349384038478743	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_5	994	1016	0.8549758624943098	0.03029579221071745	HNF6_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_5	1011	1032	0.6802901591707426	0.01831388833832379	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_5	1028	1045	0.35036617938672565	0.0320077685317478	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1006_flanks-5_5	1070	1091	0.5315243577885949	0.03524114983752135	FOXA2_HUMAN.H11MO.0.A
