id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1012	1031	0.5196137073182102	0.039385355032762796	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1089	0.460286860794328	0.028965372418262386	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-10_1	1007	1021	0.6049356600086914	0.049725096449275086	CEBPB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-10_1	1012	1047	2.4878922652363267	0.0012266956080995684	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-10_1	1037	1053	0.6483182762706408	0.029771128763827252	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-10_1	1071	1090	0.6195856449043342	0.010163969141808437	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-10_1	1001	1015	0.3541785905403263	0.04471763121284048	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-10_1	1007	1036	1.6898766129552687	0.040787422714933054	JUN+JUNB_MA1133.1
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-10_1	1026	1046	0.9635949546849982	0.001067733234838897	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-10_1	1042	1059	0.4188483402104146	0.027952177018751006	ARNTL_bHLH_1
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-10_1	1070	1090	0.7066299436820604	0.011417310442618546	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-10_1	1010	1031	1.099066027770665	0.02482325546018444	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-10_1	1021	1045	1.4215788383417212	0.02091304132520422	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-10_1	1065	1079	0.46981636531128945	0.047837827363204626	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-10_1	1070	1090	0.6657088204923634	0.02931110033938558	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-10_1	1010	1031	1.2217716222776005	0.008648770367725276	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-10_1	1021	1048	1.6297109822324174	0.032611631223607856	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-10_1	1071	1090	0.6125158032832028	0.014883484963931092	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-10_1	1000	1016	0.4514108680088303	0.04031556414628041	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-10_1	1009	1032	1.3069207696738923	0.04271878711171255	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-10_1	1022	1045	1.2043937149990185	0.045484111676009784	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-10_1	1043	1057	0.3929561238922834	0.026974041333776306	ARNTL_bHLH_1
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-10_1	1070	1090	0.5737787635423661	0.04837202940381998	FOXA2_HUMAN.H11MO.0.A
