id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1007	1021	0.39278112753025074	0.04466808843001086	CEBPB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1011	1032	0.60079647987651	0.015021477860793591	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1091	0.420008605002689	0.027033773659845262	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1080_flanks-6_1	1011	1031	0.42360660264131816	0.04604041295241757	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1080_flanks-6_1	1026	1046	0.4889625261221191	0.03975639283869627	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1080_flanks-6_1	1053	1067	0.18764336596967746	0.04050037931649326	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1080_flanks-6_1	1065	1092	1.0274365510974546	0.021299592483188405	HNF6_HUMAN.H11MO.0.B
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1080_flanks-6_1	1010	1032	0.6681971296430959	0.04280304163353129	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1080_flanks-6_1	1028	1042	0.2691365231569638	0.03666629754142614	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1080_flanks-6_1	1053	1067	0.169901107850843	0.021299592483188405	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1080_flanks-6_1	1065	1092	1.0366381851206112	0.02651746222668175	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1080_flanks-6_1	1011	1032	0.5590081338608455	0.012575522868658425	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1080_flanks-6_1	1028	1046	0.4301234622715431	0.030920405521712272	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1080_flanks-6_1	1065	1092	0.9902742776434732	0.020228849454642747	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1080_flanks-6_1	1011	1032	0.5876997799422413	0.009583511246420122	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1080_flanks-6_1	1025	1045	0.456995890471005	0.01958710393382828	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1080_flanks-6_1	1065	1092	1.0276995878439064	0.025843763874314793	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1080_flanks-6_1	1010	1032	0.5478357894172461	0.04025108143268929	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1080_flanks-6_1	1028	1042	0.26453416355461856	0.028824010773230737	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1080_flanks-6_1	1065	1092	0.9492951396196132	0.04359426626043145	FOXA2_HUMAN.H11MO.0.A
