id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1011	1032	0.621253014765315	0.01320559369797894	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1025	1040	0.3337100233266892	0.04140074931142855	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51382751-51383709_ref_sequence	1071	1090	0.43625683260129255	0.015985234052147843	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1015_flanks-10_1	1001	1032	1.2476389459692683	0.007134537054373044	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1015_flanks-10_1	1025	1040	0.3670612956461279	0.016863278994175782	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1015_flanks-10_1	1031	1045	0.3394084449636863	0.04700997670022895	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-1_target-10.88_pos-1015_flanks-10_1	1071	1091	0.523991270786174	0.015097807520432454	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1015_flanks-10_1	1000	1032	1.3379853630022325	0.035681239392920484	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1015_flanks-10_1	1028	1045	0.4067701416311671	0.02813779500664539	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-2_target-10.88_pos-1015_flanks-10_1	1070	1090	0.5184924392752164	0.022900754910141874	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1015_flanks-10_1	999	1022	1.4318286643535436	0.008605180765684986	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1015_flanks-10_1	1012	1032	1.2272843756768022	7.18487942633241e-07	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1015_flanks-10_1	1026	1043	0.31228087284006056	0.03346995952897336	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-3_target-10.88_pos-1015_flanks-10_1	1070	1090	0.49154165272579453	0.034929554198652145	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1015_flanks-10_1	999	1032	1.32186953669362	0.04246723707076643	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1015_flanks-10_1	1028	1045	0.4009308860525389	0.036448250625320734	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-4_target-10.88_pos-1015_flanks-10_1	1070	1090	0.4774042855007776	0.028607561412459435	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1015_flanks-10_1	999	1032	1.2611119623046103	0.03311384289990421	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1015_flanks-10_1	1028	1045	0.4560190688964032	0.026016048347794186	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_Ledidi_run-5_target-10.88_pos-1015_flanks-10_1	1070	1090	0.49083521810036457	0.046762332088110876	FOXA2_HUMAN.H11MO.0.A
