id	start	end	attribution	p-value	annotation
ISL1_chr5:51382751-51383709_ref_sequence	1013	1030	0.4646188099331965	0.03292790073923481	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_1	1010	1031	0.5790258417922282	0.04054732174620884	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_1	1028	1054	2.0475615206758198	0.004289957564074061	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_1	1071	1089	0.6564761019904988	0.02628575670548832	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_2	1011	1032	1.3529709142771704	0.005716956913949048	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_2	1023	1048	1.909656725083908	0.0031703821873281766	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_2	1070	1090	0.760280524669112	0.041387175031288324	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_3	1012	1031	0.9486518602206866	0.030385761323726255	NDF2_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_3	1021	1046	1.741482252314678	0.04268597930229191	NDF2_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_3	1039	1059	0.8682028976016625	0.042466178493305785	ARNTL_bHLH_1
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_3	1071	1089	0.6760025163232841	0.022334189030188505	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_4	1012	1047	2.530214132730614	0.008224940813437004	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_4	1071	1089	0.5862715270252501	0.045669311461755346	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_5	1012	1046	2.4000942440196726	0.041814791177707464	RFX6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_screen_target-10.88_pos-1035_flanks-7_5	1071	1087	0.5134606260227712	0.035167468325433764	FOXA2_HUMAN.H11MO.0.A
