id	start	end	attribution	p-value	annotation
ISL1_chr5:51398819-51399745_ISM_run-100_target-10.88_1	942	957	-0.03548540701293201	0.0007540909433665366	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-100_target-10.88_1	952	966	-0.01408163540274393	0.019654772265738196	TAL1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-100_target-10.88_1	1085	1100	0.5174247422816602	0.02030906193884252	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_ISM_run-100_target-7.64_1	1083	1100	0.7310781462772709	0.011517597758184062	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_ISM_run-100_target-7.64_1	1138	1152	-0.03745686007896509	0.019646228064042814	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-100_target-7.64_1	1149	1165	-0.0511421767030249	0.021464028525484347	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-10_target-10.88_1	1076	1092	0.8343246294732564	0.008166034322470095	ELK1_HUMAN.H11MO.0.B
ISL1_chr5:51398819-51399745_ISM_run-10_target-10.88_1	1179	1192	0.6290145700039398	0.0262164643476428	ETV6_ETS_1
ISL1_chr5:51398819-51399745_ISM_run-10_target-7.64_1	1027	1042	0.7220466754722246	0.021143680922630748	NRF1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-11_target-10.88_1	927	949	1.1522716398132289	0.004717943486681642	HNF1B_MA0153.2
ISL1_chr5:51398819-51399745_ISM_run-11_target-10.88_1	1084	1098	0.45224893787334963	0.03702948077118662	ZBTB33_MA0527.1
ISL1_chr5:51398819-51399745_ISM_run-11_target-7.64_1	1172	1187	0.5954456041731007	0.04302081489162368	ETV6_ETS_1
ISL1_chr5:51398819-51399745_ISM_run-12_target-10.88_1	1116	1133	0.7657102855749414	0.029641619666655794	CTCF_MA0139.1
ISL1_chr5:51398819-51399745_ISM_run-13_target-10.88_1	942	956	-0.001070462995991825	0.01922673564986399	NRF1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-13_target-10.88_1	970	984	0.5470595200103574	0.012134611923800942	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-13_target-10.88_1	1000	1014	0.0027857060351100804	0.010443864229763955	NRF1_HUMAN.H11MO.0.A
ISL1_chr5:51398819-51399745_ISM_run-13_target-10.88_1	1027	1041	0.6296103528549497	0.03037335509537309	NRF1_HUMAN.H11MO.0.A
