id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	1000	1016	0.5679216855181755	0.027327248340216152	0.055948681123471636	0.5679216855181755	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	1006	1020	0.6072122490028196	0.033586012565209725	0.05981938242546219	0.6072122490028196	addition	CEBPB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	1010	1032	0.8827845982466435	0.048656515241408516	0.08696733237602845	0.3727199497651782	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	1025	1042	0.49848001494833616	0.018712554662154702	0.04910765007559353	0.49848001494833616	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	1070	1091	0.7989877157945413	0.01159186067213234	0.07871210075694345	0.4173462150422065	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	1092	1106	0.3974356406024486	0.03975271240615862	0.03915328555006806	0.3974356406024486	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	1112	1128	0.40322044459166584	0.029900260077359478	0.039723174254809444	0.40322044459166584	addition	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	1122	1150	2.050812882233803	0.00794888968750295	0.20203538431063264	2.050812882233803	addition	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	1149	1164	0.21628163855089788	0.04935493850854671	0.021306938503511102	0.21628163855089788	addition	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_ISM_run-100_target-5.87_1	1012	1031	0.48302218045725404	0.04265838350980383	0.09595225369312232	-0.02704246802421123	decrease	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-5.87_1	1071	1089	0.4078189608055074	0.04265838350980383	0.08101315006079424	0.026177460053172563	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-6.42_1	1011	1032	0.6819848092782888	0.018800906217814255	0.11968437084745913	0.17192016079682348	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-6.42_1	1071	1090	0.5799540680458861	0.009973033135031178	0.10177856868681741	0.1983125672935513	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-7.64_1	996	1016	0.6114049474415579	0.04908340978932426	0.09233054428453213	0.6114049474415579	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-100_target-7.64_1	1011	1032	0.8418426072616259	0.008101118638487753	0.12712979581802494	0.3317779587801606	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-100_target-7.64_1	1070	1089	0.5984485060210063	0.012970316232949135	0.09037394368233544	0.21680700526867147	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	966	980	0.2640467053871234	0.02429194772928173	0.026144110501010582	0.2640467053871234	addition	JUN+JUNB_MA1133.1
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	986	1001	0.3727438273338477	0.03759689986103665	0.03690656089080275	0.3727438273338477	addition	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	994	1009	0.5679043891738094	0.030169687169700428	0.05623003355713539	0.5679043891738094	addition	JUN+JUNB_MA1133.1
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	999	1033	1.7824489623451276	0.012034804421038076	0.17648598404453036	1.2723843138636624	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	1025	1047	0.7912468211973338	0.03670866835902909	0.07834388350586578	0.7912468211973338	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	1037	1059	0.788214758587594	0.04046098472989332	0.0780436692699078	0.788214758587594	addition	NDF2_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	1053	1068	0.3303684304953225	0.03697571221619012	0.032710837047756444	0.3303684304953225	addition	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	1070	1091	0.9383028562737663	0.001421288576739144	0.09290437281491448	0.5566613555214315	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	1087	1102	0.44229392733474704	0.04699131194901588	0.04379293918177203	0.44229392733474704	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	1092	1106	0.4207882731549182	0.04739667002087747	0.04166359544143016	0.4207882731549182	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	1112	1128	0.44337736739185285	0.02700796724539696	0.0439002140539681	0.44337736739185285	addition	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-10_target-10.88_1	1123	1149	1.309227163966188	0.030169687169700428	0.12963077723493507	1.309227163966188	addition	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_ISM_run-10_target-5.87_1	1012	1032	0.6005975083623827	0.031270358373451254	0.1168709261898909	0.09053285988091742	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-5.87_1	1072	1089	0.4045037536980918	0.03940300766057817	0.07871282794842918	0.022862252945756945	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-6.42_1	1011	1032	0.6723054219774498	0.02279188330267793	0.11960580218021907	0.16224077349598454	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-6.42_1	1070	1089	0.5291299350392951	0.045764599049676065	0.09413431495434949	0.14748843428696023	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-7.64_1	1009	1032	0.9957978585297067	0.04118122943036803	0.14980079612839112	0.48573321004824144	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-10_target-7.64_1	1026	1040	0.42825032270539665	0.03574412344299061	0.0644229536486747	0.42825032270539665	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-10_target-7.64_1	1053	1067	0.3213160233471779	0.03542798261523632	0.04833651297190456	0.3213160233471779	addition	HNF4G_MA0484.1
ISL1_chr5:51392398-51392614_ISM_run-10_target-7.64_1	1070	1090	0.6463677466267974	0.029900260077359478	0.09723499825493942	0.2647262458744626	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-11_target-10.88_1	997	1011	0.43410264146861566	0.048656515241408516	0.04301417784923781	0.43410264146861566	addition	ETV6_MOUSE.H11MO.0.C
ISL1_chr5:51392398-51392614_ISM_run-11_target-10.88_1	1011	1032	0.5888713765451209	0.044575504702918836	0.058349836424270156	0.07880672806365563	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-11_target-10.88_1	1031	1045	0.37145669508363066	0.04265838350980383	0.03680674296650772	0.37145669508363066	addition	NFYB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-11_target-10.88_1	1039	1054	0.3962897101423122	0.035761969299403534	0.03926738619745694	0.3962897101423122	addition	NDF2_MOUSE.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-11_target-10.88_1	1070	1091	0.7677927220324521	0.016217102135456903	0.07607871858398259	0.38615122128011725	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-11_target-10.88_1	1088	1106	0.5482438017181241	0.026838202446348252	0.0543241485747803	0.5482438017181241	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-11_target-10.88_1	1113	1131	0.44668582375524135	0.044575504702918836	0.04426101486215064	0.44668582375524135	addition	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-11_target-10.88_1	1123	1150	1.936356369439462	0.02757489054860717	0.19186885611382565	1.936356369439462	addition	FOXD2_forkhead_1
ISL1_chr5:51392398-51392614_ISM_run-11_target-10.88_1	1140	1156	0.9253567683115653	0.00020076345088010104	0.09169135776619615	0.9253567683115653	addition	TAL1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-11_target-10.88_1	1147	1168	0.8076420727378704	0.031270358373451254	0.08002729409280827	0.8076420727378704	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-11_target-5.87_1	1011	1031	0.519354953359115	0.016434281894520744	0.09908733109425313	0.009290304877649702	increase	FOXA2_HUMAN.H11MO.0.A
