id	start	end	attribution	p-value	attribution_proportion	delta_attribution	type	annotation
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-4_1	1011	1032	0.8419585395403733	0.007702485290923373	0.13732445370583668	0.28739281900311187	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-4_1	1022	1044	1.0219119702127726	0.026267746185010973	0.16667507538023496	1.0219119702127726	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-4_1	1065	1079	0.3730770482847441	0.04052975740199189	0.06084931672984339	0.3730770482847441	addition	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-1_target-10.88_pos-1035_flanks-4_1	1070	1090	0.6075276709803854	0.015802179297959348	0.09908849617952024	0.2709981765818328	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-4_1	1011	1032	0.8425769036604142	0.012319616394097283	0.14047727398479895	0.28801118312315277	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-4_1	1022	1045	1.0434039040917669	0.017194365939190395	0.1739598314114035	1.0434039040917669	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-2_target-10.88_pos-1035_flanks-4_1	1071	1091	0.5320330735081571	0.0088325693192748	0.08870235525266917	0.19550357910960448	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-4_1	1009	1032	0.757396971391574	0.03421806389692796	0.12019879346119743	0.20283125085431264	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-4_1	1026	1049	1.024291224738869	0.016886624853783453	0.16255487415046976	1.024291224738869	addition	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-4_1	1065	1079	0.4098060990726182	0.03686638220771753	0.06503617062405993	0.4098060990726182	addition	TYY1_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-3_target-10.88_pos-1035_flanks-4_1	1070	1090	0.5972817950794802	0.006466874605413785	0.09478853736764542	0.2607523006809276	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-4_1	1010	1032	0.7955821947284851	0.03104539616821178	0.1286940581436398	0.24101647419122374	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-4_1	1024	1047	0.9022430795765172	0.02641733205009928	0.14594761435346587	0.9022430795765172	addition	CEBPB_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-4_1	1053	1067	0.1860409766678972	0.04566692750984982	0.03009414794227378	0.1860409766678972	addition	SP2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-4_target-10.88_pos-1035_flanks-4_1	1070	1090	0.553233616775779	0.022474149949626404	0.08949154432579594	0.21670412237722636	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-4_1	1010	1032	0.6921453463946289	0.03745618818300888	0.12844290213516057	0.1375796258573675	increase	FOXA2_HUMAN.H11MO.0.A
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-4_1	1024	1046	0.591471366286529	0.03313288370166989	0.10976061489312629	0.591471366286529	addition	MEOX2_MA0706.1
ISL1_chr5:51392398-51392614_ISM_run-5_target-10.88_pos-1035_flanks-4_1	1071	1091	0.5179053437628707	0.03155719614596154	0.09610880970408747	0.18137584936431805	increase	FOXA2_HUMAN.H11MO.0.A
